Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,product_name,category,description
13,2011-03-06,1935593.87,0,52.76,3.752,129.0490323,7.193,2011,3,9,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
11,2011-03-06,1343637.0,0,86.14,3.699,218.6449369,7.574,2011,3,9,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
6,2011-03-06,1705506.29,0,84.01,3.699,216.819252,6.855,2011,3,9,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
8,2011-04-02,944594.78,0,24.48,2.989,215.9327797,6.262,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
39,2011-04-02,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2011-04-02,293953.08,0,23.35,2.974,127.7195806,7.224,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
25,2011-04-02,639830.45,0,23.94,3.231,205.7329407,7.343,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
14,2011-04-02,1995891.87,0,28.73,3.231,183.4408542,8.549,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
2,2011-04-02,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
36,2011-04-02,417521.7,0,46.68,2.98,211.3333753,8.395,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
6,2011-04-02,1514999.17,0,40.59,2.989,214.0887176,6.858,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
40,2011-04-02,904261.65,0,13.29,3.24,133.1834194,5.114,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
42,2011-04-02,586886.16,0,44.88,3.348,127.7195806,8.744,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
23,2011-04-02,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
37,2011-04-02,583835.18,0,46.68,2.989,211.3333753,8.395,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
18,2011-04-02,1055841.24,0,20.79,3.24,133.1834194,9.131,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
5,2011-04-02,329613.2,0,41.67,2.989,213.1229755,6.634,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
21,2011-04-02,596218.24,0,36.33,2.989,212.2240646,8.028,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
7,2011-04-02,558027.77,0,-2.06,3.011,191.7625895,8.818,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
38,2011-04-02,402341.76,0,45.14,3.348,127.7195806,14.021,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
24,2011-04-02,1225182.04,0,23.83,3.4,133.1834194,8.252,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
17,2011-04-02,816603.05,0,11.29,2.974,127.7195806,6.866,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
28,2011-04-02,1564897.32,0,45.14,3.348,127.7195806,14.021,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
31,2011-04-02,1443206.46,0,36.33,2.989,212.2240646,8.028,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
33,2011-04-02,234218.03,0,49.26,3.348,127.7195806,8.951,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
12,2011-04-02,1046068.17,0,45.14,3.348,127.7195806,14.021,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
20,2011-04-02,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
22,2011-04-02,946060.98,0,26.39,3.24,137.0542431,8.458,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
11,2011-04-02,1422546.05,0,47.17,2.989,215.8863367,7.551,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
19,2011-04-02,1370562.11,0,21.02,3.4,133.1834194,7.771,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
32,2011-04-02,1070457.8,0,15.47,3.011,191.7625895,8.818,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
27,2011-04-02,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
15,2011-04-02,556550.85,0,20.69,3.4,133.1834194,7.771,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
4,2011-04-02,2119086.04,0,34.61,2.996,127.7195806,6.51,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
1,2011-04-02,1606629.58,0,42.27,2.989,212.5668812,7.742,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
43,2011-04-02,651521.77,0,33.21,2.989,204.5264194,10.398,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
13,2011-04-02,1848186.58,0,23.35,2.974,127.7195806,7.47,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
10,2011-04-02,1968045.91,0,44.88,3.348,127.7195806,8.744,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
30,2011-04-02,490970.95,0,36.33,2.989,212.2240646,8.028,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
34,2011-04-02,971932.87,0,23.82,2.996,127.7195806,10.398,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
35,2011-04-02,747577.05,0,28.7,3.231,137.0542431,8.549,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
29,2011-04-02,504126.89,0,26.39,3.24,133.1834194,10.256,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
9,2011-04-02,544612.28,0,31.82,2.989,216.1162864,6.416,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
3,2011-04-02,438516.53,0,45.95,2.989,215.8863367,7.551,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
16,2011-04-02,479263.15,0,13.64,3.011,191.7625895,6.614,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
41,2011-04-02,1179420.5,0,14.56,3.011,191.7625895,7.241,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
26,2011-04-02,911807.02,0,11.17,3.24,133.1834194,7.907,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
45,2011-04-02,759442.33,0,28.73,3.231,183.4408542,8.549,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
18,2011-04-03,1063310.62,0,28.49,3.437,133.6141429,9.131,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
41,2011-04-03,1229257.7,0,34.99,3.232,192.0116004,7.241,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
40,2011-04-03,977070.62,0,18.49,3.437,133.6141429,5.114,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
22,2011-04-03,997353.15,0,33.52,3.437,137.5017028,8.458,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
5,2011-04-03,329033.66,0,60.35,3.288,214.3842702,6.634,2011,4,13,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
4,2011-04-03,2103455.75,0,46.56,3.305,128.26475,6.51,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
23,2011-04-03,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
13,2011-04-03,1894960.68,0,34.23,3.23,128.26475,7.47,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
30,2011-04-03,443334.71,0,59.52,3.288,213.4775305,8.028,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
28,2011-04-03,1723736.91,0,51.72,3.674,128.26475,14.021,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
6,2011-04-03,1502617.99,0,60.45,3.288,215.3584231,6.858,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
12,2011-04-03,1085248.21,0,51.72,3.674,128.26475,14.021,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
11,2011-04-03,1399456.99,0,66.5,3.288,217.1716979,7.551,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
27,2011-04-03,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
32,2011-04-03,1106847.62,0,39.17,3.232,192.0116004,8.818,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
15,2011-04-03,573374.49,0,28.16,3.605,133.6141429,7.771,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
33,2011-04-03,245435.8,0,59.51,3.674,128.26475,8.951,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
10,2011-04-03,1958003.19,0,56.96,3.674,128.26475,8.744,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
34,2011-04-03,963910.81,0,46.21,3.305,128.26475,10.398,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
26,2011-04-03,945643.17,0,14.31,3.437,133.6141429,7.907,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
9,2011-04-03,542016.18,0,60.67,3.288,217.4036503,6.416,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
39,2011-04-03,1316385.43,0,63.56,3.288,212.576205,8.395,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
16,2011-04-03,484829.07,0,31.77,3.232,192.0116004,6.614,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
14,2011-04-03,2041215.61,0,38.65,3.433,184.3879911,8.549,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
8,2011-04-03,935266.43,0,53.18,3.288,217.2185454,6.262,2011,4,13,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
25,2011-04-03,640912.18,0,31.59,3.433,206.9153485,7.343,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
36,2011-04-03,402579.84,0,64.55,3.282,212.576205,8.395,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
37,2011-04-03,527572.25,0,64.55,3.288,212.576205,8.395,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
7,2011-04-03,551378.39,0,21.84,3.232,192.0116004,8.818,2011,4,13,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
38,2011-04-03,405429.43,0,51.72,3.674,128.26475,14.021,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
24,2011-04-03,1346994.53,0,31.36,3.605,133.6141429,8.252,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
17,2011-04-03,816138.33,0,24.21,3.23,128.26475,6.866,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
31,2011-04-03,1412721.18,0,59.52,3.288,213.4775305,8.028,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
35,2011-04-03,850448.54,0,36.99,3.433,137.5017028,8.549,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
42,2011-04-03,570879.04,0,56.96,3.674,128.26475,8.744,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
20,2011-04-03,2143424.61,0,37.33,3.433,206.9153485,7.343,2011,4,13,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
2,2011-04-03,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
43,2011-04-03,616345.25,0,60.26,3.288,205.7148214,10.398,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
1,2011-04-03,1636263.41,0,59.58,3.288,213.8233327,7.742,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
29,2011-04-03,536031.67,0,33.52,3.437,133.6141429,10.256,2011,4,13,Orange Juice,Beverages,"100% pure orange juice, no pulp"
44,2011-04-03,293984.54,0,34.23,3.23,128.26475,7.224,2011,4,13,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
45,2011-04-03,761880.36,0,38.65,3.433,184.3879911,8.549,2011,4,13,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
19,2011-04-03,1433569.44,0,29.28,3.605,133.6141429,7.771,2011,4,13,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
21,2011-04-03,796277.72,0,59.52,3.288,213.4775305,8.028,2011,4,13,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
3,2011-04-03,437084.51,0,65.11,3.288,217.1716979,7.551,2011,4,13,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
17,2011-04-11,927657.63,0,37.52,3.538,129.8051935,6.617,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
34,2011-04-11,992621.93,0,48.04,3.322,129.8051935,10.148,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
1,2011-04-11,1697229.58,0,54.98,3.332,217.837382,7.866,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
44,2011-04-11,307126.34,0,43.51,3.538,129.8051935,6.078,2011,4,15,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
5,2011-04-11,353652.23,0,56.71,3.332,218.408408,6.3,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
4,2011-04-11,2281217.31,0,49.86,3.322,129.8051935,5.143,2011,4,15,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
30,2011-04-11,432359.04,0,56.01,3.332,217.4853605,7.441,2011,4,15,Orange Juice,Beverages,"100% pure orange juice, no pulp"
23,2011-04-11,1428436.33,0,39.18,3.586,136.475129,4.42,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
40,2011-04-11,1011321.18,0,35.4,3.586,136.475129,4.42,2011,4,15,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
28,2011-04-11,1576654.67,0,59.77,3.828,129.8051935,12.89,2011,4,15,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
39,2011-04-11,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,4,15,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
8,2011-04-11,947815.05,0,49.68,3.332,221.2936581,6.123,2011,4,15,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
21,2011-04-11,767358.37,0,56.01,3.332,217.4853605,7.441,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
25,2011-04-11,718393.61,0,40.88,3.551,210.8364551,7.082,2011,4,15,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
2,2011-04-11,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,4,15,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
16,2011-04-11,511059.95,0,33.43,3.527,195.4847959,6.232,2011,4,15,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
12,2011-04-11,1051944.79,0,59.77,3.828,129.8051935,12.89,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
38,2011-04-11,436970.1,0,59.77,3.828,129.8051935,12.89,2011,4,15,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
36,2011-04-11,313387.11,0,58.97,3.287,216.5634344,7.716,2011,4,15,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
19,2011-04-11,1480289.64,0,44.97,3.738,136.475129,7.866,2011,4,15,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
13,2011-04-11,2036317.54,0,43.51,3.538,129.8051935,6.392,2011,4,15,Orange Juice,Beverages,"100% pure orange juice, no pulp"
37,2011-04-11,555925.6,0,58.97,3.332,216.5634344,7.716,2011,4,15,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
24,2011-04-11,1385860.38,0,39.87,3.738,136.475129,8.454,2011,4,15,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
43,2011-04-11,641905.37,0,59.08,3.332,209.516265,10.148,2011,4,15,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
6,2011-04-11,1523420.38,0,58.54,3.332,219.4000812,6.551,2011,4,15,Orange Juice,Beverages,"100% pure orange juice, no pulp"
7,2011-04-11,564536.01,0,23.41,3.527,195.4847959,8.513,2011,4,15,Orange Juice,Beverages,"100% pure orange juice, no pulp"
35,2011-04-11,653468.75,0,44.46,3.551,140.4279758,8.745,2011,4,15,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
9,2011-04-11,597855.07,0,54.46,3.332,221.4820921,6.054,2011,4,15,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
29,2011-04-11,620735.72,0,42.81,3.586,136.475129,9.357,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
20,2011-04-11,2284106.6,0,43.88,3.551,210.8364551,7.082,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
3,2011-04-11,459443.22,0,59.31,3.332,221.245968,7.197,2011,4,15,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
10,2011-04-11,1904438.59,0,68.57,3.828,129.8051935,7.874,2011,4,15,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
41,2011-04-11,1315684.86,0,35.04,3.527,195.4847959,6.759,2011,4,15,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
45,2011-04-11,833429.22,0,43.92,3.551,187.9703629,8.523,2011,4,15,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
42,2011-04-11,597667.21,0,68.57,3.828,129.8051935,7.874,2011,4,15,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
27,2011-04-11,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
18,2011-04-11,1100625.06,0,38.29,3.586,136.475129,8.471,2011,4,15,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
32,2011-04-11,1204628.28,0,37.95,3.527,195.4847959,8.513,2011,4,15,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
33,2011-04-11,236157.12,0,71.91,3.828,129.8051935,8.01,2011,4,15,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
22,2011-04-11,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,4,15,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
26,2011-04-11,988950.75,0,31.7,3.586,136.475129,7.598,2011,4,15,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
31,2011-04-11,1426405.46,0,56.01,3.332,217.4853605,7.441,2011,4,15,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
15,2011-04-11,615121.78,0,43.39,3.738,136.475129,7.866,2011,4,15,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
14,2011-04-11,2174056.71,0,43.92,3.551,187.9703629,8.523,2011,4,15,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
11,2011-04-11,1458287.38,0,61.13,3.332,221.245968,7.197,2011,4,15,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
32,2011-05-08,1201694.14,0,74.83,3.554,193.9110133,8.622,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
31,2011-05-08,1428993.33,0,94.22,3.684,215.1978515,7.852,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
24,2011-05-08,1417616.81,0,74.64,4.02,136.0540323,8.358,2011,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
39,2011-05-08,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
20,2011-05-08,2189353.63,0,77.8,3.842,208.719238,7.274,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
17,2011-05-08,866184.92,0,65.71,3.595,129.1846452,6.745,2011,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
11,2011-05-08,1403198.94,0,90.04,3.684,218.9023209,7.567,2011,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
38,2011-05-08,437631.44,0,90.61,3.803,129.1846452,13.503,2011,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
27,2011-05-08,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
21,2011-05-08,783614.89,0,94.22,3.684,215.1978515,7.852,2011,5,18,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
2,2011-05-08,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
6,2011-05-08,1601584.57,0,91.46,3.684,217.0839894,6.925,2011,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
3,2011-05-08,409981.25,0,88.45,3.684,218.9023209,7.567,2011,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
19,2011-05-08,1408968.55,0,73.84,4.02,136.0540323,7.806,2011,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
14,2011-05-08,2066020.69,0,78.22,3.842,186.3734038,8.625,2011,5,18,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
9,2011-05-08,554879.67,0,91.52,3.684,219.1349201,6.404,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
1,2011-05-08,1624383.75,0,91.65,3.684,215.544618,7.962,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
26,2011-05-08,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
35,2011-05-08,826820.71,0,78.14,3.842,139.9896486,8.684,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
33,2011-05-08,242456.39,0,96.93,3.803,129.1846452,8.442,2011,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
45,2011-05-08,765996.92,0,78.22,3.842,186.3734038,8.625,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
10,2011-05-08,1886299.98,0,89.8,3.803,129.1846452,8.257,2011,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
37,2011-05-08,510787.46,0,86.71,3.684,214.2972939,8.177,2011,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
8,2011-05-08,892393.77,0,85.15,3.684,218.9492991,6.425,2011,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
44,2011-05-08,298080.45,0,75.56,3.595,129.1846452,6.56,2011,5,18,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
25,2011-05-08,679706.01,0,74.0,3.842,208.719238,7.274,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
16,2011-05-08,592981.33,0,63.96,3.554,193.9110133,6.338,2011,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
15,2011-05-08,607961.21,0,73.63,4.02,136.0540323,7.806,2011,5,18,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
36,2011-05-08,381017.75,0,86.71,3.652,214.2972939,8.177,2011,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
34,2011-05-08,942236.45,0,76.71,3.662,129.1846452,10.641,2011,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
13,2011-05-08,2076231.8,0,75.56,3.595,129.1846452,6.877,2011,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
7,2011-05-08,695392.84,0,55.91,3.554,193.9110133,8.622,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
12,2011-05-08,988712.52,0,90.61,3.803,129.1846452,13.503,2011,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
28,2011-05-08,1523870.89,0,90.61,3.803,129.1846452,13.503,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
42,2011-05-08,572603.33,0,89.8,3.803,129.1846452,8.257,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
30,2011-05-08,431798.64,0,94.22,3.684,215.1978515,7.852,2011,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
22,2011-05-08,983232.96,0,75.33,3.903,139.9896486,8.023,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
41,2011-05-08,1402233.69,0,72.19,3.554,193.9110133,6.901,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
29,2011-05-08,503486.37,0,75.33,3.903,136.0540323,9.863,2011,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
43,2011-05-08,605956.59,0,87.47,3.684,207.3732949,10.641,2011,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
23,2011-05-08,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
40,2011-05-08,1063818.2,0,68.1,3.903,136.0540323,4.584,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
5,2011-05-08,317738.56,0,91.07,3.684,216.1071198,6.529,2011,5,18,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
4,2011-05-08,2160057.39,0,86.09,3.662,129.1846452,5.644,2011,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
18,2011-05-08,1002806.39,0,74.58,3.903,136.0540323,8.89,2011,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
8,2011-06-05,941457.34,0,58.92,3.906,219.2435524,6.297,2011,6,22,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
24,2011-06-05,1339630.35,0,55.75,4.192,134.5143667,8.212,2011,6,22,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
15,2011-06-05,630522.67,0,49.87,4.192,134.5143667,7.658,2011,6,22,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
